"date","campaign_id","channel","impressions","clicks","spend","spend_estimated","conversions","revenue"
"2025-04-02","CMP-1013","Display",2102,9,7.36,False,0,0.0
"2025-05-27","CMP-1013","Display",2465,5,2.58,False,0,0.0
"2025-02-14","CMP-1013","Display",2386,4,2.13,False,0,0.0
"2025-02-28","CMP-1013","Display",2906,12,5.94,False,0,0.0
"2025-05-11","CMP-1013","Display",1675,14,7.71,True,0,0.0
"2025-02-11","CMP-1013","Display",1066,3,7.71,True,0,0.0
"2025-06-14","CMP-1013","Display",2362,7,7.49,False,0,0.0
"2025-05-30","CMP-1013","Display",1776,7,7.29,False,0,0.0
"2025-03-03","CMP-1013","Display",1708,9,3.63,False,0,0.0
"2025-04-22","CMP-1013","Display",2427,11,10.31,False,0,0.0
"2025-03-14","CMP-1013","Display",2401,9,8.67,False,0,0.0
"2025-03-16","CMP-1013","Display",1489,6,5.67,False,0,0.0
"2025-04-20","CMP-1013","Display",1445,4,1.82,False,0,0.0
"2025-05-18","CMP-1013","Display",1542,12,8.26,False,0,0.0
"2025-03-18","CMP-1013","Display",2300,19,18.99,False,0,0.0
"2025-06-02","CMP-1013","Display",1975,5,5.41,False,1,121.29
"2025-06-05","CMP-1013","Display",1868,10,5.65,False,0,0.0
"2025-05-17","CMP-1013","Display",2064,7,5.21,False,0,0.0
"2025-04-14","CMP-1013","Display",1997,0,0.0,False,0,0.0
"2025-01-19","CMP-1013","Display",2206,11,6.97,False,0,0.0
"2025-06-07","CMP-1013","Display",1624,3,2.9,False,0,0.0
"2025-04-28","CMP-1013","Display",1834,5,5.24,False,0,0.0
"2025-06-11","CMP-1013","Display",1584,8,4.65,False,0,0.0
"2025-01-17","CMP-1013","Display",1494,6,7.71,True,0,0.0
"2025-05-02","CMP-1013","Display",1603,5,5.37,False,0,0.0
"2025-02-03","CMP-1013","Display",2045,6,2.38,False,0,0.0
"2025-04-17","CMP-1013","Display",1537,6,3.99,False,0,0.0
"2025-04-19","CMP-1013","Display",1674,8,3.07,False,0,0.0
"2025-03-25","CMP-1013","Display",2192,13,13.31,False,0,0.0
"2025-03-30","CMP-1013","Display",1579,7,4.75,False,0,0.0
"2025-03-06","CMP-1013","Display",2589,6,2.35,False,0,0.0
"2025-05-12","CMP-1013","Display",1493,8,5.83,False,0,0.0
"2025-02-20","CMP-1013","Display",2065,10,4.34,False,0,0.0
"2025-05-03","CMP-1013","Display",2102,4,3.94,False,0,0.0
"2025-04-26","CMP-1013","Display",1712,7,4.36,False,0,0.0
"2025-06-04","CMP-1013","Display",3095,11,11.83,False,0,0.0
"2025-02-16","CMP-1013","Display",2084,5,3.6,False,0,0.0
"2025-03-19","CMP-1013","Display",1513,7,4.17,False,0,0.0
"2025-06-12","CMP-1013","Display",2199,4,3.69,False,0,0.0
"2025-04-16","CMP-1013","Display",1452,7,3.15,False,0,0.0
"2025-01-20","CMP-1013","Display",2316,15,13.23,False,1,62.73
"2025-03-02","CMP-1013","Display",1506,1,0.62,False,0,0.0
"2025-04-11","CMP-1013","Display",2713,11,8.85,False,0,0.0
"2025-03-24","CMP-1013","Display",2679,9,4.85,False,0,0.0
"2025-02-26","CMP-1013","Display",2213,11,10.42,False,0,0.0
"2025-02-22","CMP-1013","Display",1346,4,4.13,False,0,0.0
"2025-02-07","CMP-1013","Display",1827,6,5.89,False,0,0.0
"2025-05-28","CMP-1013","Display",2472,16,15.02,False,0,0.0
"2025-03-29","CMP-1013","Display",2018,7,3.77,False,0,0.0
"2025-03-22","CMP-1013","Display",1898,6,7.71,True,0,0.0
"2025-06-08","CMP-1013","Display",2074,4,1.97,False,0,0.0
"2025-02-02","CMP-1013","Display",1991,13,5.35,False,0,0.0
"2025-03-27","CMP-1013","Display",2372,17,9.54,False,0,0.0
"2025-04-29","CMP-1013","Display",2324,8,8.01,False,0,0.0
"2025-02-05","CMP-1013","Display",2493,10,5.87,False,0,0.0
"2025-04-27","CMP-1013","Display",1531,10,6.78,False,0,0.0
"2025-01-30","CMP-1013","Display",2195,11,10.94,False,0,0.0
"2025-02-19","CMP-1013","Display",1620,6,3.54,False,0,0.0
"2025-04-03","CMP-1013","Display",1516,6,4.69,False,0,0.0
"2025-01-28","CMP-1013","Display",2192,10,8.54,False,0,0.0
"2025-02-12","CMP-1013","Display",2355,9,6.54,False,0,0.0
"2025-02-01","CMP-1013","Display",1702,5,5.48,False,0,0.0
"2025-04-09","CMP-1013","Display",2241,5,3.41,False,0,0.0
"2025-07-08","CMP-1014","Display",1189,2,1.51,False,0,0.0
"2025-06-10","CMP-1014","Display",1466,6,2.82,False,0,0.0
"2025-07-21","CMP-1014","Display",1442,11,6.72,False,0,0.0
"2025-07-29","CMP-1014","Display",1141,5,2.62,False,1,87.75
"2025-04-03","CMP-1014","Display",1176,9,4.36,False,0,0.0
"2025-07-22","CMP-1014","Display",1379,4,3.65,False,0,0.0
"2025-07-26","CMP-1014","Display",904,5,4.82,False,0,0.0
"2025-03-13","CMP-1014","Display",1229,2,1.32,False,0,0.0
"2025-05-14","CMP-1014","Display",1488,3,2.99,False,0,0.0
"2025-03-01","CMP-1014","Display",1609,6,2.96,False,0,0.0
"2025-08-05","CMP-1014","Display",1274,4,4.35,False,0,0.0
"2025-04-11","CMP-1014","Display",1295,8,6.24,False,0,0.0
"2025-08-10","CMP-1014","Display",1064,8,3.25,False,1,113.2
"2025-02-16","CMP-1014","Display",1019,1,0.4,False,0,0.0
"2025-05-17","CMP-1014","Display",1135,3,1.16,False,0,0.0
"2025-07-11","CMP-1014","Display",1497,6,4.35,False,0,0.0
"2025-03-17","CMP-1014","Display",1649,5,4.22,False,0,0.0
"2025-06-18","CMP-1014","Display",1249,6,6.06,False,1,74.05
"2025-02-25","CMP-1014","Display",1513,4,3.5,False,0,0.0
"2025-05-30","CMP-1014","Display",1511,6,3.83,False,0,0.0
"2025-04-18","CMP-1014","Display",1351,7,5.85,False,0,0.0
"2025-03-29","CMP-1014","Display",1034,8,7.17,False,0,0.0
"2025-04-22","CMP-1014","Display",1569,7,3.94,False,1,81.97
"2025-05-10","CMP-1014","Display",1165,12,8.89,False,0,0.0
"2025-05-24","CMP-1014","Display",855,2,1.69,False,0,0.0
"2025-05-07","CMP-1014","Display",1015,2,1.33,False,0,0.0
"2025-04-29","CMP-1014","Display",1878,6,3.76,False,0,0.0
"2025-04-19","CMP-1014","Display",967,3,1.41,False,0,0.0
"2025-06-29","CMP-1014","Display",923,6,2.65,False,0,0.0
"2025-07-10","CMP-1014","Display",1700,10,3.68,False,0,0.0
"2025-06-03","CMP-1014","Display",1235,2,1.97,False,0,0.0
"2025-04-21","CMP-1014","Display",1599,2,0.97,False,0,0.0
"2025-07-13","CMP-1014","Display",1182,3,1.44,False,0,0.0
"2025-05-02","CMP-1014","Display",2011,11,9.68,False,0,0.0
"2025-05-15","CMP-1014","Display",1266,5,3.95,False,0,0.0
"2025-05-26","CMP-1014","Display",1603,8,6.67,False,0,0.0
"2025-05-04","CMP-1014","Display",930,2,0.72,False,0,0.0
"2025-07-31","CMP-1014","Display",1570,15,14.56,False,0,0.0
"2025-06-17","CMP-1014","Display",1584,4,2.57,False,0,0.0
"2025-03-11","CMP-1014","Display",1714,6,5.91,False,0,0.0
"2025-04-23","CMP-1014","Display",1385,9,3.51,False,0,0.0
"2025-03-03","CMP-1014","Display",1879,5,4.79,False,0,0.0
"2025-08-07","CMP-1014","Display",931,5,3.08,False,0,0.0
"2025-07-28","CMP-1014","Display",1396,8,6.35,False,0,0.0
"2025-07-07","CMP-1014","Display",530,1,0.72,False,0,0.0
"2025-06-04","CMP-1014","Display",1161,4,2.74,False,0,0.0
"2025-03-02","CMP-1014","Display",1108,6,4.73,False,0,0.0
"2025-03-30","CMP-1014","Display",1277,9,7.03,False,0,0.0
"2025-03-18","CMP-1014","Display",2032,9,7.47,False,0,0.0
"2025-08-02","CMP-1014","Display",1539,5,4.34,False,0,0.0
"2025-04-25","CMP-1014","Display",1286,4,2.75,False,0,0.0
"2025-07-04","CMP-1014","Display",1699,5,5.2,False,0,0.0
"2025-05-08","CMP-1014","Display",1397,8,3.15,False,0,0.0
"2025-05-16","CMP-1014","Display",1899,11,10.04,False,0,0.0
"2025-03-19","CMP-1014","Display",1291,6,3.93,False,0,0.0
"2025-06-19","CMP-1014","Display",1082,7,6.98,False,0,0.0
"2025-04-04","CMP-1014","Display",1604,7,5.95,False,0,0.0
"2025-04-30","CMP-1014","Display",1761,9,9.88,False,0,0.0
"2025-04-07","CMP-1014","Display",1614,8,7.96,False,0,0.0
"2025-04-16","CMP-1014","Display",1970,7,6.8,False,0,0.0
"2025-02-15","CMP-1014","Display",940,3,2.36,False,0,0.0
"2025-06-27","CMP-1014","Display",1460,5,2.18,False,0,0.0
"2025-03-12","CMP-1014","Display",1397,9,5.24,False,0,0.0
"2025-07-06","CMP-1014","Display",846,7,3.57,False,0,0.0
"2025-04-24","CMP-1014","Display",1372,5,4.67,False,0,0.0
"2025-08-06","CMP-1014","Display",1644,8,3.83,False,0,0.0
"2025-06-26","CMP-1014","Display",1808,10,9.68,False,0,0.0
"2025-05-31","CMP-1014","Display",1421,3,1.42,False,0,0.0
"2025-05-01","CMP-1014","Display",1389,5,5.44,False,0,0.0
"2025-06-13","CMP-1014","Display",1166,4,2.32,False,0,0.0
"2025-03-24","CMP-1014","Display",1479,3,3.24,False,0,0.0
"2025-08-11","CMP-1014","Display",1729,3,1.49,False,0,0.0
"2025-05-18","CMP-1014","Display",1307,4,2.87,False,0,0.0
"2025-02-22","CMP-1014","Display",1232,7,2.52,False,0,0.0
"2025-03-15","CMP-1014","Display",1372,4,1.9,False,0,0.0
"2025-03-25","CMP-1014","Display",1385,8,7.22,False,0,0.0
"2025-07-05","CMP-1014","Display",986,7,5.02,False,0,0.0
"2025-06-14","CMP-1014","Display",823,1,1.0,False,0,0.0
"2025-08-01","CMP-1014","Display",1462,4,4.02,False,0,0.0
"2025-05-20","CMP-1014","Display",1545,12,9.44,False,1,61.12
"2025-07-02","CMP-1014","Display",1384,6,4.17,False,0,0.0
"2025-02-26","CMP-1014","Display",1075,6,4.74,False,0,0.0
"2025-08-09","CMP-1014","Display",1410,13,12.23,False,1,58.31
"2025-03-04","CMP-1014","Display",1738,8,6.87,False,0,0.0
"2025-05-29","CMP-1014","Display",1838,13,4.25,True,1,125.92
"2025-03-05","CMP-1014","Display",1230,6,5.7,False,0,0.0
"2025-03-27","CMP-1014","Display",875,2,1.1,False,0,0.0
"2025-02-23","CMP-1014","Display",1112,3,1.1,False,0,0.0
"2025-04-26","CMP-1014","Display",993,5,4.17,False,0,0.0
"2025-05-13","CMP-1014","Display",1661,5,5.32,False,0,0.0
"2025-02-21","CMP-1014","Display",1082,4,3.79,False,0,0.0
"2025-06-12","CMP-1014","Display",1242,4,2.87,False,0,0.0
"2025-07-23","CMP-1014","Display",1284,6,6.34,False,0,0.0
"2025-07-15","CMP-1014","Display",1583,6,6.44,False,0,0.0
"2025-06-08","CMP-1014","Display",1235,3,1.57,False,0,0.0
"2025-07-25","CMP-1014","Display",1987,6,3.68,False,0,0.0
"2025-06-05","CMP-1014","Display",1367,6,5.98,False,0,0.0
"2025-05-09","CMP-1014","Display",1742,8,3.64,False,0,0.0
"2025-06-02","CMP-1014","Display",1760,7,6.59,False,0,0.0
"2025-07-03","CMP-1014","Display",1010,5,2.15,False,0,0.0
"2025-03-07","CMP-1014","Display",1352,7,2.48,False,0,0.0
"2025-06-06","CMP-1014","Display",1389,7,2.88,False,0,0.0
"2025-03-09","CMP-1014","Display",1408,2,1.77,False,0,0.0
"2025-07-17","CMP-1014","Display",1612,4,3.79,False,0,0.0
"2025-03-16","CMP-1014","Display",1159,5,3.74,False,0,0.0
"2025-02-20","CMP-1014","Display",1299,1,0.46,False,0,0.0
"2025-07-14","CMP-1014","Display",1572,8,4.45,False,1,95.28
"2025-07-01","CMP-1014","Display",1364,9,8.73,False,0,0.0
"2025-02-17","CMP-1014","Display",1586,5,2.02,False,0,0.0
"2025-04-17","CMP-1014","Display",1704,5,2.77,False,0,0.0
"2025-07-16","CMP-1014","Display",1601,8,7.7,False,0,0.0
"2025-05-23","CMP-1014","Display",1390,4,3.17,False,0,0.0
"2025-06-07","CMP-1014","Display",1011,6,4.09,False,0,0.0
"2025-04-10","CMP-1014","Display",1842,8,5.65,False,0,0.0
"2025-07-27","CMP-1014","Display",796,7,5.3,False,0,0.0
"2025-08-13","CMP-1014","Display",1795,8,4.88,False,0,0.0
"2025-05-05","CMP-1014","Display",1229,5,5.49,False,0,0.0
"2025-07-24","CMP-1014","Display",1595,2,2.01,False,0,0.0
"2025-07-18","CMP-1014","Display",1701,12,10.28,False,0,0.0
"2025-08-04","CMP-1014","Display",1638,4,1.58,False,0,0.0
"2025-03-26","CMP-1014","Display",2106,5,4.67,False,0,0.0
"2025-04-01","CMP-1014","Display",1164,0,0.0,False,0,0.0
"2025-07-30","CMP-1014","Display",1472,1,1.03,False,0,0.0
"2025-03-31","CMP-1014","Display",1325,3,1.2,False,0,0.0
"2025-03-20","CMP-1014","Display",933,3,2.79,False,0,0.0
"2025-08-12","CMP-1014","Display",1426,4,1.68,False,0,0.0
"2025-07-19","CMP-1014","Display",1236,10,10.64,False,0,0.0
"2025-06-22","CMP-1014","Display",1150,1,1.05,False,0,0.0
"2025-05-06","CMP-1014","Display",1531,4,3.65,False,0,0.0
"2025-02-27","CMP-1014","Display",1484,5,2.9,False,0,0.0
"2025-02-28","CMP-1014","Display",1234,4,1.44,False,0,0.0
"2025-06-23","CMP-1014","Display",1236,6,5.92,False,0,0.0
"2025-05-27","CMP-1014","Display",1623,4,2.52,False,0,0.0
"2025-06-30","CMP-1014","Display",1971,4,2.81,False,0,0.0
"2025-05-21","CMP-1014","Display",1064,4,3.82,False,0,0.0
"2025-05-11","CMP-1014","Display",1170,4,2.81,False,0,0.0
"2025-06-09","CMP-1014","Display",1419,4,2.45,False,0,0.0
"2025-03-06","CMP-1014","Display",1242,5,3.21,False,0,0.0
"2025-08-14","CMP-1014","Display",1428,2,1.81,False,0,0.0
"2025-06-21","CMP-1014","Display",1183,3,3.13,False,0,0.0
"2025-06-16","CMP-1014","Display",1234,5,2.18,False,0,0.0
"2025-04-09","CMP-1014","Display",1690,5,4.56,False,0,0.0
"2025-03-10","CMP-1014","Display",1775,11,4.07,False,0,0.0
"2025-04-27","CMP-1014","Display",1093,9,6.84,False,0,0.0
"2025-04-13","CMP-1014","Display",1490,10,9.88,False,0,0.0
"2025-06-01","CMP-1014","Display",962,6,4.02,False,0,0.0
"2025-02-24","CMP-1014","Display",1819,12,6.64,False,0,0.0
"2025-04-12","CMP-1014","Display",1098,5,3.94,False,0,0.0
"2025-04-20","CMP-1014","Display",1419,7,4.29,False,0,0.0
"2025-04-15","CMP-1014","Display",1551,5,3.08,False,0,0.0
"2025-05-25","CMP-1014","Display",1474,7,6.54,False,0,0.0
"2025-04-06","CMP-1014","Display",1008,3,1.45,False,0,0.0
"2025-07-12","CMP-1014","Display",1068,7,6.26,False,0,0.0
"2025-04-05","CMP-1014","Display",1355,3,1.5,False,0,0.0
"2025-06-20","CMP-1014","Display",1169,7,3.23,False,0,0.0
"2025-05-22","CMP-1014","Display",1171,6,6.46,False,0,0.0
"2025-04-02","CMP-1014","Display",1610,11,8.95,False,0,0.0
"2025-07-20","CMP-1014","Display",1035,6,5.1,False,0,0.0
"2025-03-14","CMP-1014","Display",1477,3,1.33,False,1,94.1
"2025-06-11","CMP-1014","Display",2028,8,8.56,False,0,0.0
"2025-02-19","CMP-1014","Display",1917,2,0.9,False,0,0.0
"2025-03-23","CMP-1014","Display",1162,7,3.25,False,0,0.0
"2025-06-24","CMP-1014","Display",1997,12,8.11,False,1,125.16
"2025-08-03","CMP-1014","Display",1017,1,0.69,False,0,0.0
"2025-04-14","CMP-1014","Display",1452,10,5.85,False,1,51.57
"2025-07-09","CMP-1014","Display",1252,5,4.72,False,0,0.0
"2025-04-08","CMP-1014","Display",1633,8,6.21,False,0,0.0
"2025-05-03","CMP-1014","Display",998,7,6.14,False,0,0.0
"2025-02-18","CMP-1014","Display",1424,6,2.14,False,0,0.0
"2025-03-28","CMP-1014","Display",1260,6,4.43,False,0,0.0
"2025-06-25","CMP-1014","Display",1006,12,10.33,False,0,0.0
"2025-03-21","CMP-1014","Display",1997,7,6.36,False,0,0.0
"2025-05-12","CMP-1014","Display",1490,4,4.17,False,0,0.0
"2025-03-22","CMP-1014","Display",1122,4,2.57,False,0,0.0
"2025-06-15","CMP-1014","Display",850,2,2.08,False,0,0.0
"2025-04-28","CMP-1014","Display",1255,3,1.71,False,0,0.0
"2025-08-08","CMP-1014","Display",1548,4,2.68,False,0,0.0
"2025-06-28","CMP-1014","Display",1002,6,4.3,False,0,0.0
"2025-03-08","CMP-1014","Display",830,2,2.17,False,0,0.0
"2025-05-19","CMP-1014","Display",1608,6,5.21,False,0,0.0
"2025-05-28","CMP-1014","Display",1706,5,3.57,False,0,0.0
"2025-05-01","CMP-1015","Affiliate",10396,260,118.29,False,5,619.17
"2025-05-13","CMP-1015","Affiliate",6570,200,105.92,False,4,292.55
"2025-04-05","CMP-1015","Affiliate",3549,43,32.74,False,2,325.51
"2025-04-13","CMP-1015","Affiliate",5966,145,142.07,False,8,1434.42
"2025-04-20","CMP-1015","Affiliate",4569,77,63.81,False,1,119.02
"2025-04-01","CMP-1015","Affiliate",6051,137,152.02,False,3,335.3
"2025-04-18","CMP-1015","Affiliate",9501,168,193.41,False,5,682.52
"2025-04-27","CMP-1015","Affiliate",5704,84,52.21,False,3,328.08
"2025-04-15","CMP-1015","Affiliate",5922,132,53.75,False,4,591.49
"2025-05-06","CMP-1015","Affiliate",5815,98,106.41,False,7,881.91
"2025-05-17","CMP-1015","Affiliate",4980,141,104.02,False,2,163.51
"2025-04-28","CMP-1015","Affiliate",6414,118,85.93,False,6,668.83
"2025-05-31","CMP-1015","Affiliate",5437,152,63.34,False,11,891.88
"2025-05-24","CMP-1015","Affiliate",4241,88,64.67,False,3,435.09
"2025-05-10","CMP-1015","Affiliate",6408,149,110.73,False,6,664.26
"2025-05-15","CMP-1015","Affiliate",5986,113,129.68,False,6,455.41
"2025-05-02","CMP-1015","Affiliate",7413,121,122.44,False,6,692.09
"2025-05-04","CMP-1015","Affiliate",5144,69,29.34,False,3,294.52
"2025-05-09","CMP-1015","Affiliate",6081,78,85.41,False,1,153.6
"2025-04-25","CMP-1015","Affiliate",5896,156,97.5,False,5,456.41
"2025-05-18","CMP-1015","Affiliate",5069,118,54.66,False,2,199.8
"2025-05-29","CMP-1015","Affiliate",8424,163,72.37,False,9,1206.04
"2025-04-06","CMP-1015","Affiliate",5398,196,203.3,False,2,206.49
"2025-05-11","CMP-1015","Affiliate",4215,94,97.81,False,7,881.77
"2025-05-28","CMP-1015","Affiliate",7510,139,132.36,False,9,1541.27
"2025-04-14","CMP-1015","Affiliate",7556,185,178.87,False,6,557.88
"2025-04-19","CMP-1015","Affiliate",4955,76,48.73,False,3,406.99
"2025-04-23","CMP-1015","Affiliate",6129,112,54.19,False,1,106.83
"2025-05-03","CMP-1015","Affiliate",5707,174,119.55,False,8,985.87
"2025-05-22","CMP-1015","Affiliate",6502,110,120.84,False,3,399.07
"2025-05-16","CMP-1015","Affiliate",6869,156,94.57,False,2,209.49
"2025-05-05","CMP-1015","Affiliate",5428,131,93.87,False,8,1059.72
"2025-04-29","CMP-1015","Affiliate",7909,191,149.52,False,4,528.86
"2025-04-09","CMP-1015","Affiliate",7204,126,117.35,False,7,1076.09
"2025-04-08","CMP-1015","Affiliate",7089,175,173.52,False,4,548.77
"2025-04-11","CMP-1015","Affiliate",5383,119,90.48,False,2,134.21
"2025-05-14","CMP-1015","Affiliate",8978,166,97.21,False,3,361.59
"2025-04-03","CMP-1015","Affiliate",6613,163,164.44,False,2,196.26
"2025-05-25","CMP-1015","Affiliate",5144,112,67.49,False,2,179.69
"2025-05-26","CMP-1015","Affiliate",6945,136,71.07,False,4,485.96
"2025-04-07","CMP-1015","Affiliate",9495,182,146.74,False,10,907.31
"2025-04-02","CMP-1015","Affiliate",8202,219,89.54,False,2,228.66
"2025-04-04","CMP-1015","Affiliate",6398,101,117.52,False,6,777.51
"2025-05-19","CMP-1015","Affiliate",6149,155,103.10,True,6,718.79
"2025-04-30","CMP-1015","Affiliate",7501,92,63.18,False,2,164.05
"2025-05-30","CMP-1015","Affiliate",6367,96,82.91,False,4,285.53
"2025-04-16","CMP-1015","Affiliate",6240,153,102.49,False,6,792.64
"2025-04-26","CMP-1015","Affiliate",5054,132,136.31,False,5,475.23
"2025-04-21","CMP-1015","Affiliate",6027,89,58.43,False,5,360.96
"2025-05-20","CMP-1015","Affiliate",6980,114,89.67,False,7,544.72
"2025-05-07","CMP-1015","Affiliate",6087,161,65.94,False,3,346.06
"2025-05-12","CMP-1015","Affiliate",8501,187,191.26,False,6,594.81
"2025-04-17","CMP-1015","Affiliate",8946,151,99.08,False,3,355.23
"2025-04-12","CMP-1015","Affiliate",6619,144,72.3,False,9,984.59
"2025-04-10","CMP-1015","Affiliate",7723,134,113.45,False,5,553.67
"2025-05-08","CMP-1015","Affiliate",6170,99,83.12,False,3,408.89
"2025-05-27","CMP-1015","Affiliate",8269,235,210.73,False,7,517.49
"2025-04-22","CMP-1015","Affiliate",5424,124,133.29,False,6,832.44
"2025-05-23","CMP-1015","Affiliate",7630,106,63.56,False,2,281.39
"2025-04-24","CMP-1015","Affiliate",6650,128,62.44,False,5,675.88
"2025-05-21","CMP-1015","Affiliate",6742,147,88.43,False,3,346.87
"2025-06-02","CMP-1016","Affiliate",1042,25,10.99,False,1,88.44
"2025-08-21","CMP-1016","Affiliate",877,16,7.69,False,0,0.0
"2025-06-18","CMP-1016","Affiliate",807,25,20.76,False,2,191.86
"2025-08-16","CMP-1016","Affiliate",655,12,6.02,False,0,0.0
"2025-01-29","CMP-1016","Affiliate",543,8,5.56,False,0,0.0
"2025-08-28","CMP-1016","Affiliate",1077,10,7.33,False,1,152.31
"2025-07-31","CMP-1016","Affiliate",1078,20,14.18,False,2,196.34
"2025-01-24","CMP-1016","Affiliate",973,19,11.39,False,1,98.93
"2025-07-08","CMP-1016","Affiliate",684,13,9.11,False,0,0.0
"2025-03-20","CMP-1016","Affiliate",1030,32,35.21,False,0,0.0
"2025-07-16","CMP-1016","Affiliate",594,10,8.29,False,0,0.0
"2025-06-16","CMP-1016","Affiliate",780,9,10.17,False,0,0.0
"2025-05-03","CMP-1016","Affiliate",726,13,11.86,False,0,0.0
"2025-09-06","CMP-1016","Affiliate",764,7,3.06,False,0,0.0
"2025-08-19","CMP-1016","Affiliate",970,35,12.56,True,2,194.96
"2025-05-29","CMP-1016","Affiliate",548,5,4.08,False,0,0.0
"2025-07-23","CMP-1016","Affiliate",974,11,9.95,False,0,0.0
"2025-07-06","CMP-1016","Affiliate",652,15,10.29,False,0,0.0
"2025-09-12","CMP-1016","Affiliate",1053,17,11.13,False,0,0.0
"2025-02-20","CMP-1016","Affiliate",876,17,14.29,False,0,0.0
"2025-04-06","CMP-1016","Affiliate",560,10,11.6,False,0,0.0
"2025-08-30","CMP-1016","Affiliate",534,7,4.5,False,0,0.0
"2025-03-17","CMP-1016","Affiliate",813,8,8.2,False,0,0.0
"2025-07-29","CMP-1016","Affiliate",712,15,14.63,False,0,0.0
"2025-06-15","CMP-1016","Affiliate",677,15,9.65,False,1,119.92
"2025-03-27","CMP-1016","Affiliate",945,14,7.93,False,0,0.0
"2025-08-02","CMP-1016","Affiliate",765,16,12.73,False,0,0.0
"2025-05-05","CMP-1016","Affiliate",1101,27,24.68,False,0,0.0
"2025-02-22","CMP-1016","Affiliate",504,9,5.94,False,1,125.58
"2025-08-27","CMP-1016","Affiliate",664,16,11.86,False,0,0.0
"2025-06-22","CMP-1016","Affiliate",480,9,9.75,False,0,0.0
"2025-06-06","CMP-1016","Affiliate",1229,23,17.07,False,2,251.26
"2025-05-20","CMP-1016","Affiliate",692,10,5.18,False,1,109.97
