date,campaign_id,channel,impressions,clicks,spend,conversions,revenue
2025-04-25,CMP-1006,Paid Social,2217,35,50.58,0,0.0
2025-10-29,CMP-1008,Email,1550,66,4.85,5,349.89
2025-03-31,CMP-1007,Paid Social,3906,69,70.02,7,575.41
2025-07-19,CMP-1016,Affiliate,704,11,13.07,0,0.0
2025-03-19,CMP-1002,Paid Search,1152,75,174.23,6,931.47
2025-08-23,CMP-1019,Organic Social,2753,37,0.0,0,0.0
2025-04-16,CMP-1017,Affiliate,918,10,4.46,0,0.0
2025-07-28,CMP-1019,Organic Social,4003,60,0.0,1,93.56
2025-02-15,CMP-1016,Affiliate,594,14,16.49,0,0.0
2025-10-04,CMP-1008,Email,814,24,2.45,2,182.33
2025-11-27,CMP-1008,Email,2163,33,6.47,0,0.0
2025-04-24,CMP-1002,Paid Search,1206,55,111.08,7,695.87
2025-03-14,CMP-1017,Affiliate,559,12,8.58,1,116.75
2025-03-24,CMP-1017,Affiliate,526,11,5.78,2,248.49
2025-05-16,CMP-1004,Paid Social,1170,11,6.44,0,0.0
2025-04-27,CMP-1013,Display,1531,10,6.78,0,0.0
2025-11-25,CMP-1008,Email,2147,69,5.47,6,725.85
2025-06-14,CMP-1018,Organic Social,3126,57,0.0,1,47.08
2025-05-10,CMP-1011,Email,3569,127,10.64,7,545.95
2025-05-18,CMP-1020,Organic Social,3593,74,0.0,3,185.17
2025-04-18,CMP-1007,Paid Social,4150,42,51.03,2,196.36
2025-07-30,CMP-1004,Paid Social,1949,13,22.37,0,0.0
2025-06-21,CMP-1010,Email,746,42,4.61,3,216.28
2025-07-19,CMP-1017,Affiliate,553,6,6.46,0,0.0
2025-06-29,CMP-1006,Paid Social,1763,28,38.58,0,0.0
2025-07-29,CMP-1017,Affiliate,987,16,11.34,0,0.0
2025-03-14,CMP-1001,Paid Search,3607,132,265.62,7,412.45
2025-03-08,CMP-1009,Email,996,40,2.79,2,246.4
2025-05-30,CMP-1017,Affiliate,686,8,7.39,0,0.0
2025-07-03,CMP-1014,Display,1010,5,2.15,0,0.0
2025-04-26,CMP-1002,Paid Search,644,25,46.64,3,409.6
2025-02-16,CMP-1017,Affiliate,520,11,13.18,0,0.0
2025-06-28,CMP-1003,Paid Search,750,39,96.34,2,228.09
2025-08-22,CMP-1019,Organic Social,4579,93,0.0,1,53.32
2025-06-24,CMP-1003,Paid Search,1354,48,62.2,3,329.27
2025-04-14,CMP-1011,Email,4476,83,15.07,2,108.85
2025-07-21,CMP-1016,Affiliate,806,16,12.24,2,200.49
2025-02-01,CMP-1002,Paid Search,928,35,79.52,1,123.07
2025-03-05,CMP-1000,Paid Search,1918,69,178.23,6,633.78
2025-04-12,CMP-1004,Paid Social,1273,17,26.9,0,0.0
2025-07-12,CMP-1002,Paid Search,707,27,35.71,3,237.77
2025-03-08,CMP-1013,Display,1231,4,3.82,1,54.22
2025-06-02,CMP-1010,Email,1033,19,1.43,0,0.0
2025-07-23,CMP-1002,Paid Search,967,25,22.51,0,0.0
2025-07-07,CMP-1019,Organic Social,3618,82,0.0,0,0.0
2025-06-15,CMP-1008,Email,880,22,3.58,0,0.0
2025-04-17,CMP-1011,Email,4564,174,23.66,8,527.92
2025-04-04,CMP-1000,Paid Search,3153,132,127.97,4,247.11
2025-07-17,CMP-1002,Paid Search,876,65,151.19,4,576.5
2025-06-17,CMP-1020,Organic Social,4545,111,0.0,1,57.79
2025-06-22,CMP-1006,Paid Social,1322,27,22.09,1,101.71
2025-02-10,CMP-1012,Display,6446,40,38.87,0,0.0
2025-06-02,CMP-1006,Paid Social,2076,17,23.74,1,106.8
2025-08-31,CMP-1004,Paid Social,1634,20,24.31,0,0.0
2025-06-13,CMP-1014,Display,1166,4,2.32,0,0.0
2025-02-24,CMP-1012,Display,4931,23,10.28,0,0.0
2025-03-08,CMP-1012,Display,6334,31,20.11,0,0.0
2025-06-20,CMP-1017,Affiliate,651,13,10.59,1,141.63
2025-07-04,CMP-1019,Organic Social,3780,60,0.0,0,0.0
2025-03-09,CMP-1002,Paid Search,674,37,82.49,2,151.34
2025-08-11,CMP-1016,Affiliate,543,10,7.76,1,89.62
2025-09-23,CMP-1004,Paid Social,1139,17,27.77,0,0.0
2025-10-17,CMP-1008,EMAIL,1328,24,3.57,2,221.79
2025-04-05,CMP-1019,Organic Social,2742,64,0.0,1,96.44
2025-02-01,CMP-1013,DISPLAY,1702,5,5.48,0,0.0
2025-06-05,CMP-1008,Email,1152,17,1.45,1,102.17
2025-07-06,CMP-1009,Email,868,32,3.56,4,381.44
2025-08-15,CMP-1016,Affiliate,908,17,13.03,0,0.0
2025-01-18,CMP-1018,Organic Social,4095,70,0.0,2,174.62
2025-03-20,CMP-1011,Email,5967,158,29.97,7,506.74
2025-07-15,CMP-1003,Paid Search,1761,76,116.96,4,449.73
2025-02-27,CMP-1014,Display,1484,5,2.9,0,0.0
2025-05-11,CMP-1010,Email,1187,33,6.47,3,297.19
2025-06-15,CMP-1002,Paid Search,1146,72,123.71,3,321.06
2025-05-15,CMP-1010,Email,1262,28,1.87,2,212.24
2025-07-17,CMP-1008,Email,1420,46,8.25,6,531.07
2025-10-01,CMP-1017,Affiliate,683,9,6.27,0,0.0
2025-03-13,CMP-1017,Affiliate,966,21,15.41,1,143.02
2025-08-01,CMP-1020,Organic Social,4090,45,0.0,2,182.68
2025-04-14,CMP-1013,Display,1997,0,0.0,0,0.0
2025-04-27,CMP-1019,Organic Social,2814,58,0.0,0,0.0
2025-04-29,CMP-1015,Affiliate,7909,191,149.52,4,528.86
2025-04-04,CMP-1013,Display,2197,15,7.59,0,0.0
2025-11-25,CMP-1004,Paid Social,3037,48,32.38,4,292.14
2025-02-15,CMP-1011,Email,3806,130,19.97,9,901.04
2025-03-16,CMP-1017,Affiliate,434,6,5.65,0,0.0
2025-03-17,CMP-1000,Paid Search,2530,100,221.99,9,831.71
2025-02-15,CMP-1014,Display,940,3,2.36,0,0.0
2025-05-03,CMP-1003,Paid Search,1177,28,69.59,1,123.81
2025-06-12,CMP-1011,Email,5636,257,15.59,10,643.47
2025-07-10,CMP-1003,Paid Search,975,54,127.9,2,115.16
2025-11-26,CMP-1004,Paid Social,2888,13,22.48,1,91.9
2025-07-07,CMP-1006,Paid Social,2120,24,19.27,2,192.51
2025-06-14,CMP-1006,Paid Social,1285,26,33.48,0,0.0
2025-08-19,CMP-1004,Paid Social,1812,29,23.21,0,0.0
2025-05-13,CMP-1009,Email,1533,47,6.98,5,376.92
2025-06-24,CMP-1000,Paid Search,3297,162,154.17,11,887.97
2025-11-01,CMP-1004,Paid Social,2915,36,56.28,0,0.0
2025-05-06,CMP-1017,Affiliate,983,27,12.57,1,166.12
2025-04-16,CMP-1007,Paid Social,3085,33,24.95,1,89.7
2025-04-03,CMP-1003,Paid Search,1408,72,131.76,3,175.49
2025-06-22,CMP-1014,DISPLAY,1150,1,1.05,0,0.0
2025-05-31,CMP-1009,Email,660,24,1.97,1,73.02
2025-03-21,CMP-1010,Email,1398,56,10.99,4,331.68
2025-03-18,CMP-1000,Paid Search,2643,127,223.38,9,898.08
2025-05-10,CMP-1018,Organic Social,3479,21,0.0,0,0.0
2025-05-11,CMP-1003,Paid Search,801,41,69.96,1,57.88
2025-05-21,CMP-1011,Email,4430,154,28.06,14,1406.89
2025-07-12,CMP-1008,Email,936,30,2.4,1,75.84
2025-10-20,CMP-1008,Email,1581,24,4.16,3,380.7
2025-02-26,CMP-1017,Affiliate,706,9,7.15,0,0.0
2025-08-10,CMP-1008,Email,916,27,4.94,2,208.82
2025-02-21,CMP-1014,Display,1082,4,3.79,0,0.0
2025-04-22,CMP-1016,Affiliate,676,11,10.7,0,0.0
2025-03-12,CMP-1005,Paid Social,10075,97,142.56,1,104.35
2025-04-30,CMP-1013,Display,2112,11,4.37,0,0.0
2025-06-10,CMP-1020,Organic Social,3646,61,0.0,1,48.52
2025-07-31,CMP-1008,Email,1023,30,1.64,1,113.4
2025-04-30,CMP-1010,Email,1133,34,4.97,3,363.16
2025-05-19,CMP-1019,Organic Social,2771,42,0.0,1,60.36
2025-01-18,CMP-1016,Affiliate,458,11,11.42,0,0.0
2025-04-16,CMP-1008,Email,1304,62,4.73,2,107.96
2025-01-21,CMP-1013,Display,2227,14,9.28,0,0.0
2025-04-29,CMP-1005,Paid Social,5935,82,93.18,0,0.0
2025-09-12,CMP-1019,Organic Social,3600,70,0.0,1,45.24
2025-04-18,CMP-1018,Organic Social,5903,138,0.0,2,187.0
2025-05-05,CMP-1017,Affiliate,828,7,7.27,0,0.0
2025-06-29,CMP-1014,Display,923,6,2.65,0,0.0
2025-05-24,CMP-1017,Affiliate,536,9,5.2,1,100.19
2025-04-17,CMP-1009,Email,788,24,3.61,0,0.0
2025-02-05,CMP-1012,Display,8262,27,28.19,0,0.0
2025-06-04,CMP-1016,Affiliate,1021,26,19.17,1,146.5
2025-04-12,CMP-1000,Paid Search,1847,95,127.15,10,943.22
2025-02-01,CMP-1007,Paid Social,2787,34,25.05,0,0.0
2025-04-22,CMP-1015,Affiliate,5424,124,133.29,6,832.44
2025-05-18,CMP-1016,Affiliate,678,15,10.39,0,0.0
2025-03-28,CMP-1013,Display,1836,11,8.22,0,0.0
2025-08-22,CMP-1003,Paid Search,1215,87,99.42,4,511.16
2025-05-30,CMP-1003,Paid Search,801,37,94.62,1,109.22
2025-06-29,CMP-1000,Paid Search,2031,92,86.81,3,270.31
2025-04-26,CMP-1016,Affiliate,743,5,4.12,0,0.0
2025-03-26,CMP-1018,Organic Social,2888,73,0.0,2,125.37
2025-07-20,CMP-1000,Paid Search,1512,72,79.66,4,252.07
2025-05-14,CMP-1018,Organic Social,4479,90,0.0,2,122.36
2025-06-12,CMP-1006,Paid Social,1960,28,25.78,0,0.0
2025-04-21,CMP-1005,Paid Social,6269,74,64.4,3,195.46
2025-09-20,CMP-1017,Affiliate,593,11,7.75,0,0.0
2025-10-06,CMP-1017,Affiliate,788,12,6.6,0,0.0
2025-03-18,CMP-1007,Paid Social,3073,37,30.35,1,48.38
2025-03-22,CMP-1019,Organic Social,3368,68,0.0,1,106.01
2025-06-17,CMP-1003,Paid Search,1230,80,163.22,3,407.86
2025-08-10,CMP-1004,Paid Social,1087,6,8.6,0,0.0
2025-03-16,CMP-1006,Paid Social,843,10,10.84,0,0.0
2025-01-20,CMP-1018,Organic Social,4544,90,0.0,2,197.05
2025-10-01,CMP-1019,Organic Social,3235,92,0.0,0,0.0
2025-08-24,CMP-1017,Affiliate,501,18,8.21,2,170.63
2025-03-03,CMP-1005,Paid Social,9101,136,226.7,1,63.79
2025-09-27,CMP-1004,Paid Social,1341,11,12.48,0,0.0
2025-06-06,CMP-1016,Affiliate,1229,23,17.07,2,251.26
2025-06-17,CMP-1002,Paid Search,1273,56,141.6,3,359.51
2025-04-21,CMP-1015,Affiliate,6027,89,58.43,5,360.96
2025-10-06,CMP-1008,Email,1319,36,5.14,2,279.25
2025-02-24,CMP-1002,Paid Search,1126,54,136.07,2,233.69
2025-03-21,CMP-1001,Paid Search,2500,122,172.84,11,1358.1
2025-05-14,CMP-1002,Paid Search,1262,62,79.63,2,236.06
2025-08-11,CMP-1003,Paid Search,955,40,37.49,2,150.4
2025-04-19,CMP-1014,Display,967,3,1.41,0,0.0
2025-03-05,CMP-1011,Email,6084,217,42.97,10,1062.41
2025-04-14,CMP-1004,Paid Social,1764,24,23.21,0,0.0
2025-06-04,CMP-1000,Paid Search,2443,126,310.65,9,655.15
2025-07-08,CMP-1014,Display,1189,2,1.51,0,0.0
2025-03-10,CMP-1010,Email,1098,17,2.5,0,0.0
2025-05-16,CMP-1017,Affiliate,741,8,6.67,0,0.0
2025-09-25,CMP-1003,paid search,1445,62,89.59,2,149.38
2025-07-22,CMP-1000,Paid Search,2248,125,200.5,10,655.04
2025-06-17,CMP-1014,Display,1584,4,2.57,0,0.0
2025-06-12,CMP-1020,Organic Social,4165,88,0.0,0,0.0
2025-04-20,CMP-1020,Organic Social,2366,48,0.0,2,86.68
2025-05-24,CMP-1014,Display,855,2,1.69,0,0.0
2025-08-10,CMP-1016,Affiliate,832,12,10.25,0,0.0
2025-03-03,CMP-1014,Display,1879,5,4.79,0,0.0
2025-09-26,CMP-1017,Affiliate,696,21,13.47,0,0.0
2025-01-19,CMP-1018,Organic Social,3287,64,0.0,1,91.29
2025-03-07,CMP-1016,Affiliate,902,17,10.86,2,175.09
2025-06-05,CMP-1010,Email,1137,37,6.91,4,441.96
2025-08-05,CMP-1017,Affiliate,858,22,15.43,0,0.0
2025-06-08,CMP-1019,Organic Social,2460,55,0.0,1,82.46
2025-03-11,CMP-1013,Display,2650,9,3.86,0,0.0
2025-06-01,CMP-1013,Display,1966,11,10.59,0,0.0
2025-05-21,CMP-1009,Email,903,27,4.86,2,168.35
2025-07-29,CMP-1016,Affiliate,712,15,14.63,0,0.0
2025-08-07,CMP-1008,Email,938,44,4.12,1,81.1
2025-09-03,CMP-1003,Paid Search,1424,63,63.1,2,216.89
2025-05-01,CMP-1020,organic social,4265,79,0.0,1,41.91
2025-02-18,CMP-1013,Display,1801,8,3.0,0,0.0
2025-07-26,CMP-1020,Organic Social,2533,60,0.0,2,82.69
2025-05-15,CMP-1003,Paid Search,1202,69,68.51,3,306.7
2025-08-03,CMP-1020,Organic Social,3079,56,0.0,1,66.34
2025-01-26,CMP-1016,Affiliate,805,8,6.95,0,0.0
2025-06-08,CMP-1010,Email,848,28,2.58,2,114.37
2025-07-23,CMP-1016,Affiliate,974,11,9.95,0,0.0
2025-08-30,CMP-1003,Paid Search,673,28,46.88,0,0.0
2025-04-22,CMP-1000,Paid Search,2700,165,245.47,4,624.39
2025-07-29,CMP-1002,Paid Search,1008,45,53.07,3,215.78
2025-07-29,CMP-1020,Organic Social,4286,61,0.0,1,54.98
2025-08-26,CMP-1020,Organic Social,5231,69,0.0,0,0.0
2025-05-28,CMP-1019,Organic Social,3702,87,0.0,0,0.0
2025-07-08,CMP-1000,Paid Search,1706,36,67.8,0,0.0
2025-10-10,CMP-1019,Organic Social,3274,31,0.0,0,0.0
2025-05-01,CMP-1011,Email,4361,117,1105.5,5,436.66
2025-04-20,CMP-1018,Organic Social,5299,83,0.0,1,56.56
2025-04-27,CMP-1018,Organic Social,2930,53,0.0,3,156.37
2025-02-28,CMP-1017,Affiliate,615,8,4.95,1,101.92
2025-04-28,CMP-1010,Email,1388,42,6.5,6,524.14
2025-04-17,CMP-1008,Email,1151,29,3.57,2,141.13
2025-05-11,CMP-1009,Email,1002,11,,0,0.0
2025-03-29,CMP-1007,Paid Social,3541,28,32.26,1,73.02
2025-05-19,CMP-1004,Paid Social,1557,19,26.39,1,88.68
2025-05-15,CMP-1000,paid search,1853,127,300.42,8,548.34
2025-04-05,CMP-1015,Affiliate,3549,43,32.74,2,325.51
2025-04-07,CMP-1006,Paid Social,2083,19,11.0,0,0.0
2025-01-16,CMP-1011,Email,5374,231,31.24,11,1240.93
2025-07-28,CMP-1016,Affiliate,860,27,26.46,1,98.75
2025-04-05,CMP-1008,Email,1024,28,2.27,2,201.05
2025-09-18,CMP-1003,Paid Search,1484,84,87.97,3,225.0
2025-01-28,CMP-1016,Affiliate,895,30,23.44,0,0.0
2025-05-27,CMP-1019,Organic Social,4447,62,0.0,2,139.23
2025-07-05,CMP-1008,Email,983,21,2.45,1,95.65
2025-03-01,CMP-1013,Display,1471,14,13.62,0,0.0
2025-05-17,CMP-1015,Affiliate,4980,141,104.02,2,163.51
2025-06-28,CMP-1002,Paid Search,945,39,44.38,2,158.11
2025-07-05,CMP-1000,Paid Search,1339,57,131.01,2,201.61
2025-04-27,CMP-1009,Email,939,20,2.57,1,82.67
2025-07-18,CMP-1016,Affiliate,736,13,14.1,0,0.0
2025-05-08,CMP-1009,Email,1316,45,3.78,3,413.64
2025-04-07,CMP-1005,Paid Social,7090,75,74.19,2,120.07
2025-05-31,CMP-1000,Paid Search,1552,81,75.95,6,547.96
2025-02-19,CMP-1019,Organic Social,4111,61,0.0,1,95.51
2025-03-08,CMP-1006,Paid Social,1175,17,22.0,0,0.0
2025-05-27,CMP-1009,Email,1426,36,6.11,2,145.76
2025-08-24,CMP-1020,Organic Social,2961,53,0.0,0,0.0
2025-04-03,CMP-1019,Organic Social,4442,78,0.0,1,85.39
2025-05-06,CMP-1010,Email,1855,59,3.17,5,538.48
2025-05-20,CMP-1017,Affiliate,608,9,3.8,1,119.7
2025-02-06,CMP-1018,Organic Social,5267,90,0.0,2,92.44
2025-04-02,CMP-1007,Paid Social,4372,34,40.06,1,66.0
2025-05-25,CMP-1015,Affiliate,5144,112,67.49,2,179.69
2025-10-12,CMP-1008,Email,686,21,3.46,0,0.0
2025-11-01,CMP-1008,Email,1702,22,1.95,3,228.14
2025-04-19,CMP-1002,Paid Search,711,30,30.15,3,295.78
2025-06-19,CMP-1006,Paid Social,1409,10,17.11,0,0.0
2025-06-05,CMP-1003,Paid Search,1470,85,124.73,6,675.95
2025-07-08,CMP-1020,Organic Social,4163,61,0.0,1,44.65
2025-10-02,CMP-1017,Affiliate ,671,13,5.74,0,0.0
2025-04-05,CMP-1000,Paid Search,1692,57,100.08,4,442.79
2025-08-14,CMP-1017,Affiliate,718,10,5.1,1,146.51
2025-07-29,CMP-1006,Paid Social,2151,34,48.39,1,45.3
2025-04-09,CMP-1000,Paid Search,3000,168,176.02,18,1874.22
2025-02-13,CMP-1007,Paid Social,2668,40,30.98,0,0.0
2025-03-18,CMP-1010,Email,1135,44,4.06,2,162.9
2025-03-16,CMP-1018,Organic Social,2559,68,0.0,2,186.54
2025-05-07,CMP-1009,Email,1246,38,2.29,0,0.0
2025-10-02,CMP-1004,Paid Social,1857,8,10.46,0,0.0
2025-04-22,CMP-1007,Paid Social,3950,57,100.81,1,110.61
2025-07-13,CMP-1009,Email,1110,35,5.2,2,313.16
2025-04-06,CMP-1004,Paid Social,1147,15,25.75,0,0.0
2025-04-05,CMP-1010,Email,624,28,2.92,2,107.67
2025-06-24,CMP-1006,Paid Social,2463,15,8.31,0,0.0
2025-05-11,CMP-1001,Paid Search,3227,164,152.49,12,975.93
2025-04-13,CMP-1020,Organic Social,2826,53,0.0,2,100.77
2025-04-23,CMP-1011,Email,5804,243,35.58,16,1612.18
2025-03-22,CMP-1006,Paid Social,1065,17,26.19,0,0.0
2025-03-12,CMP-1000,Paid Search,2826,102,99.78,2,235.85
2025-02-25,CMP-1009,Email,959,25,3.06,1,106.84
2025-03-28,CMP-1014,Display,1260,6,4.43,0,0.0
2025-05-02,CMP-1015,Affiliate,7413,121,122.44,6,692.09
2025-11-18,CMP-1008,Email,2263,56,7.72,4,449.37
2025-07-17,CMP-1014,Display,1612,4,3.79,0,0.0
2025-03-28,CMP-1019,Organic Social,2991,76,0.0,0,0.0
2025-01-31,CMP-1002,Paid Search,1158,33,72.28,2,161.96
2025-04-24,CMP-1015,Affiliate,6650,128,62.44,5,675.88
2025-04-01,CMP-1005,Paid Social,5744,72,96.62,2,118.51
2025-03-10,CMP-1002,Paid Search,1237,80,98.52,8,1010.3
2025-04-19,CMP-1006,Paid Social,1171,21,34.99,0,0.0
2025-05-01,CMP-1001,Paid Search,3358,120,260.72,4,466.95
2025-05-11,CMP-1016,Affiliate,467,3,1.5,0,0.0
2025-03-17,CMP-1006,Paid Social,1966,23,33.22,0,0.0
2025-05-25,CMP-1003,Paid Search,840,48,78.44,4,488.58
2025-07-30,CMP-1006,Paid Social,1241,11,19.09,0,0.0
2025-03-25,CMP-1005,Paid Social,7304,97,86.2,1,57.95
2025-02-16,CMP-1012,Display,3542,19,10.58,0,0.0
2025-07-20,CMP-1004,Paid Social,1008,19,18.62,0,0.0
2025-04-02,CMP-1008,Email,1214,47,3.84,4,277.56
2025-01-15,CMP-1016,Affiliate,873,8,8.11,1,113.34
2025-04-08,CMP-1020,Organic Social,3790,80,0.0,1,33.94
2025-04-22,CMP-1017,Affiliate,692,14,9.52,0,0.0
2025-08-09,CMP-1004,Paid Social,1078,14,13.24,0,0.0
2025-05-22,CMP-1009,Email,1394,33,2.06,5,401.37
2025-02-01,CMP-1002,Paid Search,928,35,79.52,1,123.07
2025-04-25,CMP-1016,Affiliate,910,13,8.37,0,0.0
2025-03-06,CMP-1002,Paid-Search,985,48,49.25,3,398.7
2025-03-13,CMP-1014,Display,1229,2,1.32,0,0.0
2025-05-20,CMP-1001,Paid Search,3857,226,,16,1746.01
2025-03-16,CMP-1011,Email,3294,96,6.99,6,487.7
2025-02-13,CMP-1018,Organic Social,2995,53,0.0,0,0.0
2025-05-20,CMP-1003,Paid Search,577,26,65.78,1,73.35
2025-05-22,CMP-1010,Email,914,22,2.79,0,0.0
2025-05-09,CMP-1013,Display,2328,8,8.71,0,0.0
2025-03-20,CMP-1007,Paid Social,4826,79,123.44,0,0.0
2025-03-06,CMP-1014,Display,1242,5,3.21,0,0.0
2025-05-12,CMP-1001,Paid Search,4521,156,146.66,11,1088.97
2025-08-29,CMP-1017,Affiliate,596,16,8.24,0,0.0
2025-04-04,CMP-1001,Paid Search,4413,179,255.24,6,394.28
2025-03-02,CMP-1005,Paid Social,6920,86,111.11,1,57.56
2025-05-18,CMP-1019,Organic Social,2451,42,0.0,0,0.0
2025-09-05,CMP-1017,Affiliate,752,14,14.22,1,72.49
2025-03-14,CMP-1019,Organic Social,3131,47,0.0,1,68.14
2025-03-03,CMP-1016,Affiliate,682,13,7.5,0,0.0
2025-05-14,CMP-1008,Email,1010,23,4.02,1,65.43
2025-06-17,CMP-1019,Organic Social,4063,71,0.0,0,0.0
2025-03-19,CMP-1014,Display,1291,6,3.93,0,0.0
2025-06-11,CMP-1010,Email,1155,39,3.82,4,289.24
2025-03-22,CMP-1005,Paid Social,4430,73,77.1,2,137.33
2025-05-09,CMP-1019,Organic Social,4834,78,0.0,1,46.97
2025-04-01,CMP-1012,Display,6907,33,22.81,0,0.0
2025-02-04,CMP-1013,Display,2628,8,2.89,0,0.0
2025-01-27,CMP-1013,Display,2064,10,5.87,0,0.0
2025-05-04,CMP-1008,Email,943,35,6.77,1,89.77
2025-05-04,CMP-1013,Display,1479,2,1.11,0,0.0
2025-05-13,CMP-1016,Affiliate,1035,27,18.19,0,0.0
2025-02-19,CMP-1018,Organic Social,5163,83,0.0,2,151.03
2025-03-15,CMP-1014,Display,1372,4,1.9,0,0.0
2025-11-07,CMP-1004,Paid Social,1626,22,18.15,1,69.1
2025-03-24,CMP-1007,Paid Social,3950,64,97.96,3,240.55
2025-07-19,CMP-1019,Organic Social,2305,70,0.0,2,183.33
2025-04-10,CMP-1016,Affiliate,881,11,5.86,0,0.0
2025-09-07,CMP-1008,Email,544,12,1.04,0,0.0
2025-06-23,CMP-1000,Paid Search,2416,90,108.1,10,1203.43
2025-08-05,CMP-1004,Paid Social,1285,7,6.5,0,0.0
2025-06-26,CMP-1016,Affiliate,1278,36,37.88,1,66.61
2025-07-05,CMP-1020,Organic Social,2917,53,0.0,0,0.0
2025-06-17,CMP-1006,Paid Social,2487,34,26.93,2,126.6
2025-06-10,CMP-1008,Email,1290,32,5.22,3,214.62
2025-08-09,CMP-1019,Organic Social,2845,57,0.0,1,49.01
2025-03-31,CMP-1017,Affiliate,729,13,15.07,0,0.0
2025-08-17,CMP-1017,Affiliate,517,10,4.26,0,0.0
2025-04-26,CMP-1015,Affiliate,5054,132,136.31,5,475.23
2025-02-12,CMP-1007,Paid Social,4197,35,39.78,2,89.36
2025-10-13,CMP-1004,Paid Social,1717,13,,0,0.0
2025-05-20,CMP-1018,Organic Social,5047,90,0.0,6,389.26
2025-08-24,CMP-1020,Organic Social,2961,53,0.0,0,0.0
2025-04-28,CMP-1002,Paid Search,1127,32,73.45,0,0.0
2025-01-28,CMP-1012,Display,5041,10,5.09,0,0.0
2025-06-09,CMP-1008,Email,1352,26,4.16,3,305.36
2025-04-16,CMP-1016,Affiliate,909,18,19.99,0,0.0
2025-05-28,CMP-1001,Paid Search,3508,174,415.69,4,260.08
2025-05-25,CMP-1020,Organic Social,2369,65,0.0,2,138.32
2025-06-16,CMP-1009,Email,1498,28,4.62,2,157.97
2025-09-08,CMP-1004,Paid Social,1854,12,10.14,1,74.12
2025-06-04,CMP-1010,e-mail,1183,40,2.5,6,545.64
2025-03-07,CMP-1013,Display,3066,8,4.6,0,0.0
2025-06-27,CMP-1009,Email,1284,50,4.73,0,0.0
2025-04-27,CMP-1016,Affiliate,839,13,9.75,0,0.0
2025-03-01,CMP-1019,Organic Social,3351,72,0.0,0,0.0
2025-06-23,CMP-1003,Paid Search,1277,47,56.35,5,323.34
2025-06-09,CMP-1019,Organic Social,3758,51,0.0,0,0.0
2025-05-22,CMP-1019,Organic Social,2950,58,0.0,1,91.54
2025-03-18,CMP-1002,Paid Search,1018,43,65.05,2,256.86
2025-04-10,CMP-1012,Display,5152,19,13.52,0,0.0
2025-03-07,CMP-1014,Display,1352,7,2.48,0,0.0
2025-11-16,CMP-1008,Email,1139,24,2.84,0,0.0
2025-04-04,CMP-1016,Affiliate,866,32,19.55,2,118.88
2025-03-12,CMP-1012,Display,3352,14,14.3,0,0.0
2025-05-28,CMP-1003,Paid Search,746,32,42.07,3,360.64
2025-03-02,CMP-1010,Email,961,29,4.9,1,87.18
2025-04-30,CMP-1018,Organic Social,4748,36,0.0,0,0.0
2025-07-09,CMP-1019,Organic Social,4209,83,0.0,2,150.57
2025-06-11,CMP-1008,Email,1190,54,4.06,2,152.1
2025-05-03,CMP-1008,Email,1002,24,3.31,3,178.66
2025-05-20,CMP-1013,Display,2442,13,13.14,0,0.0
2025-05-04,CMP-1017,Affiliate,471,16,11.42,0,0.0
2025-02-03,CMP-1011,Email,4822,140,15.53,10,1146.52
2025-07-11,CMP-1014,Display,1497,6,4.35,0,0.0
2025-09-22,CMP-1003,Paid Search,1129,60,109.16,4,480.92
2025-03-25,CMP-1007,Paid Social,4212,54,38.52,1,87.93
2025-03-12,CMP-1006,Paid Social,1954,20,25.01,0,0.0
2025-05-27,CMP-1014,Display,1623,4,2.52,0,0.0
2025-03-25,CMP-1010,Email,732,34,3.43,1,57.77
2025-11-18,CMP-1004,Paid Social,2989,17,11.13,0,0.0
2025-04-27,CMP-1011,Email,3755,144,25.76,9,1015.72
2025-05-26,CMP-1013,Display,2274,8,7.8,0,0.0
2025-09-02,CMP-1016,Affiliate,1086,27,14.0,1,101.97
2025-06-06,CMP-1004,Paid Social,1568,12,16.19,0,0.0
2025-06-23,CMP-1004,Paid Social,1943,18,15.66,0,0.0
2025-01-26,CMP-1018,Organic Social,3184,42,0.0,0,0.0
2025-02-14,CMP-1012,Display,4667,12,6.68,0,0.0
2025-06-27,CMP-1020,Organic Social,3801,74,0.0,1,66.91
2025-06-20,CMP-1000,Paid Search,2728,135,183.41,12,705.67
2025-05-16,CMP-1001,Paid Search,3656,72,72.41,1,165.19
2025-01-26,CMP-1012,Display,4901,19,13.78,0,0.0
2025-02-17,CMP-1019,Organic Social,2029,34,0.0,1,75.66
2025-03-09,CMP-1010,Email,1032,35,5.37,7,627.21
2025-08-08,CMP-1003,Paid Search,1379,65,79.2,4,301.56
2025-05-17,CMP-1000,Paid Search,2175,101,243.02,0,0.0
2025-06-10,CMP-1019,Organic Social,3847,70,0.0,1,96.38
2025-05-11,CMP-1011,Email,4240,161,27.62,6,446.46
2025-03-03,CMP-1000,Paid Search,3434,172,366.04,10,1428.91
2025-05-08,CMP-1020,Organic Social,3563,75,0.0,1,44.68
2025-06-16,CMP-1014,Display,1234,5,2.18,0,0.0
2025-10-14,CMP-1008,Email,1185,59,6.48,1,104.97
2025-08-14,CMP-1008,Email,1149,42,4.34,2,120.69
2025-04-04,CMP-1011,Email,6633,214,31.56,14,919.25
2025-07-11,CMP-1009,Email,1227,21,1.89,1,104.45
